37 Elements, 100 Iterations Max, -3.0 Tolerance, drho=-0.5

Iteration 1:
Distance	Gmeas	Depth	X1		X2		Ganom	Gcalc
248.78	-99.838	0.44075	-0.25499	0.25499	-5.8499	-5.4364
249.29	-102.47	0.48872	0.25499	1.6799	-8.482	-8.4934
251.63	-106.34	0.79636	1.6799	2.9799	-12.352	-12.057
251.89	-108.92	1.4254	2.9799	3.3249	-14.932	-11.508
252.32	-111.92	1.7011	3.3249	3.7849	-17.932	-14.371
252.81	-115.15	2.0400	3.7849	4.2800	-21.162	-17.037
253.31	-117.85	2.2894	4.2800	4.7999	-23.861	-19.528
253.85	-118.66	2.2992	4.7999	5.2750	-24.671	-20.942
254.26	-118.26	2.1900	5.2750	5.6699	-24.272	-21.371
254.64	-117.05	1.9013	5.6699	6.0800	-23.061	-21.856
255.08	-114.99	1.5592	6.0800	6.4550	-21.001	-21.322
255.39	-113.26	1.2973	6.4550	6.8249	-19.272	-20.509
255.82	-111.93	1.1201	6.8249	7.2150	-17.942	-19.513
256.17	-111.03	1.0926	7.2150	7.5349	-17.042	-18.124
256.46	-110.72	1.0594	7.5349	7.9149	-16.732	-17.649
256.93	-110.33	1.0208	7.9149	8.3499	-16.342	-17.100
257.33	-108.97	0.86086	8.3499	8.7949	-14.982	-15.979
257.82	-107.29	0.70345	8.7949	9.1900	-13.302	-14.363
258.12	-105.6	0.51448	9.1900	9.6850	-11.611	-12.693
258.81	-104.26	0.44155	9.6850	10.234	-10.272	-10.882
259.22	-103.78	0.51295	10.234	10.630	-9.7920	-9.9052
259.6	-103.69	0.55019	10.630	10.994	-9.7019	-9.7281
259.95	-103.83	0.57241	10.994	11.405	-9.8419	-9.8933
260.42	-104.07	0.61992	11.405	11.810	-10.081	-10.014
260.76	-104.13	0.63860	11.810	12.195	-10.141	-10.059
261.19	-104.07	0.62676	12.195	12.590	-10.081	-10.091
261.55	-103.63	0.55249	12.590	13.039	-9.6419	-9.8888
262.09	-103.2	0.51183	13.039	13.514	-9.2120	-9.4337
262.5	-103.62	0.58990	13.514	13.989	-9.6320	-9.5439
263.04	-104.21	0.65277	13.989	14.494	-10.221	-10.055
263.51	-104.32	0.69062	14.494	14.905	-10.331	-10.052
263.86	-103.45	0.50037	14.905	15.565	-9.4620	-9.8358
264.83	-101.72	0.35167	15.565	16.299	-7.7319	-7.9738
265.33	-99.888	0.24721	16.299	16.799	-5.9000	-6.0248
265.83	-97.987	0.13251	16.799	17.299	-3.9989	-4.0443
266.33	-96.32	0.06256	17.299	17.884	-2.3319	-2.3490
267.0	-94.988	0.01163	17.884	18.555	-1.0	-1.0282

Iteration 6:
Distance	Gmeas	Depth	X1		X2		Ganom	Gcalc
248.78	-99.838	0.46048	-0.25499	0.25499	-5.8499	-5.5720
249.29	-102.47	0.48818	0.25499	1.6799	-8.482	-8.5141
251.63	-106.34	0.81044	1.6799	2.9799	-12.352	-12.188
251.89	-108.92	1.5888	2.9799	3.3249	-14.932	-11.839
252.32	-111.92	1.8710	3.3249	3.7849	-17.932	-14.947
252.81	-115.15	2.2368	3.7849	4.2800	-21.162	-17.829
253.31	-117.85	2.4962	4.2800	4.7999	-23.861	-20.493
253.85	-118.66	2.4772	4.7999	5.2750	-24.671	-21.997
